"TractId","State","County","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Pacific","VotingAgeCitizen","Income","IncomeErr","IncomePerCap","IncomePerCapErr","Poverty","ChildPoverty","Professional","Service","Office","Construction","Production","Drive","Carpool","Transit","Walk","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","PublicWork","SelfEmployed","FamilyWork","Unemployment"
1073010801,"Alabama","Jefferson",6044,2948,3096,2.1,91.3,2.9,0.7,2.2,0,4399,110739,26947,73491,12792,4.9,7.4,68,2.4,25.2,2.7,1.7,91,3.9,0,0,1.7,3.4,15.1,3008,83.8,14.3,1.9,0,3.5
1073010802,"Alabama","Jefferson",3470,1640,1830,1.5,97.8,0.3,0.2,0,0,2330,142625,21894,83681,13451,3.1,3.1,66.2,4.4,21.8,5.8,1.8,85.7,1,0,1.7,0,11.6,14,1284,85.6,5.5,9,0,1.9
1073010803,"Alabama","Jefferson",6083,2786,3297,0.4,56.3,41.7,0,0.6,0,4466,78145,6465,45800,5515,6.3,7.8,49.6,10.7,28.4,4.7,6.6,86.2,9.5,0,0,1.2,3,22.1,2891,78.8,19,2.2,0,3.5
1073010804,"Alabama","Jefferson",3014,1553,1461,0,95.8,1,0.2,2.3,0,2040,133011,30049,69928,10440,3.3,2,72.4,4.4,21.5,0,1.7,91.6,3.5,0,0,0,4.9,20.7,1286,81,6.9,10.5,1.6,0
1073010805,"Alabama","Jefferson",6923,3576,3347,0.7,92.4,2.9,0.2,2.3,0.4,5293,114725,14816,64973,9736,6.5,7.9,62.7,6.9,26.9,1.8,1.7,88.7,9,0,0,0,2.2,20.5,3267,74.7,18.4,6.4,0.4,3.8
1073010900,"Alabama","Jefferson",4902,2342,2560,7.4,28.7,54.4,0,1.5,1.5,3560,25993,5774,14606,2394,30.4,41.2,14.9,34.6,18.2,12.4,20,73.5,18.6,0.9,1.3,2.2,3.4,21.8,1829,86,10.4,3.6,0,6.8
1073011001,"Alabama","Jefferson",5756,2747,3009,9.7,76.7,11.8,0.4,0,0,3949,69531,11181,31553,4755,11.7,19.2,41,8.7,24,15.1,11.2,88.8,7.5,0,0.6,0,3,29.1,2665,81.5,15.9,2.6,0,5.6
1073011002,"Alabama","Jefferson",2049,1043,1006,2.6,40.4,54.3,0,0,0.4,1423,35030,3549,18448,3170,25.3,29.8,19.8,33.6,33.8,4.2,8.5,81.9,13,0,1.3,2,1.8,22.7,737,76.9,12.2,10.9,0,5.1
1073011104,"Alabama","Jefferson",7648,3340,4308,5.7,39.1,53.7,0,1.2,0.2,5868,53082,6720,25846,2995,10.9,16,33.6,12.1,33.4,6.3,14.5,84.1,8.1,0.5,1.1,0.4,5.7,28.7,3962,82.3,13.6,4,0,5.8
1073011107,"Alabama","Jefferson",11401,5560,5841,2.6,86.7,7.5,0,0.2,0,7901,83232,7475,33159,3309,8.5,15.5,43.9,11.3,23.3,12.4,9.2,89.4,7.3,0.2,1.1,0.7,1.2,27.6,5456,83.5,10.7,5.5,0.3,5.1
1073011108,"Alabama","Jefferson",4859,2087,2772,1.6,78.9,15.1,0,1.7,0,3672,73920,7231,40147,7461,6.1,8.6,48.9,12.4,26,3.1,9.6,87.5,6.2,0,1.3,0.7,4.3,23.8,2446,86.7,9.1,4.2,0,1.7
1073011109,"Alabama","Jefferson",4117,1870,2247,0.8,94.4,2.2,0.2,0.3,0,3270,79605,18180,38678,4155,3.5,2.7,52.2,11.3,26.2,4.7,5.5,92.7,1.4,0,0,2.4,3.5,26.5,2073,75.6,18.7,5.3,0.4,2.8
1073011110,"Alabama","Jefferson",5964,2890,3074,1,90.5,7.1,0,0.2,0,4507,74542,13016,27480,3066,4.8,3.2,33.7,17.3,26.3,4.5,18.2,94.1,5.3,0,0,0,0.5,29.4,3026,88.4,9.6,1.3,0.8,7.7
1073011111,"Alabama","Jefferson",7927,3778,4149,4,71.4,17.5,0.3,5.5,0,5790,80692,12141,37047,4696,5.2,3.8,39.1,14.2,29.8,6.8,10.1,87.6,9.6,0,0.5,0.7,1.5,27.1,3900,83,13.6,3.4,0,2.6
1073011205,"Alabama","Jefferson",2248,987,1261,3,72.5,22.8,0,0,0,1780,63988,8598,27317,2804,6.8,6.7,32.6,17.4,26.9,12.8,10.3,82.8,14,0,0,0,3.2,30.8,993,84,11.3,4.1,0.6,2.6
1073011206,"Alabama","Jefferson",5260,2746,2514,1.1,86.3,12.2,0,0,0,4325,65974,11237,32576,3616,11.5,24.7,36.7,11.9,27,11.6,12.8,89,10.3,0,0,0.5,0.1,37.5,2762,83.5,15.7,0.7,0,5.2
1073011207,"Alabama","Jefferson",5564,2563,3001,6.6,20.3,71.8,0,0.3,0,3674,43709,8088,24920,5284,17.4,30.6,30.8,23.3,19.9,4.6,21.4,90.8,8,0.4,0,0,0.7,30.9,2374,84,12.7,3.3,0,10.1
1073011208,"Alabama","Jefferson",3933,1650,2283,1.3,69.9,27.3,0,0.6,0,2953,66188,13659,27398,2921,5.6,11.6,36.5,13.7,28.4,11.1,10.3,82.4,14.1,0,0,1.2,2.3,30.1,2084,84.3,10.9,4.8,0,3.5
1073011209,"Alabama","Jefferson",3555,1615,1940,3.9,17.5,64.8,0,0,0,2359,30068,5392,16146,3461,33.3,53.2,18.9,17.8,29.1,10.9,23.2,76.3,20.1,0,0.1,0,3.4,26.7,1256,77.8,14.3,7.9,0,19.8
1073011210,"Alabama","Jefferson",4237,1884,2353,6.1,36.9,56.5,0.2,0.1,0,2542,26477,12539,17609,5446,33.3,37.7,17.7,20.2,41.1,15.2,5.7,88,10.4,0,0.3,1.2,0,28.3,1522,90.7,7.6,1.7,0,20.4
1073011301,"Alabama","Jefferson",3189,1420,1769,13.3,67.8,15.9,0.6,0,0,2386,41444,3570,23609,4882,18.5,34.3,25.3,17.1,22.5,16.5,18.6,89.7,10.3,0,0,0,0,35,1188,81.9,11.3,6.8,0,8.8
1073011302,"Alabama","Jefferson",6350,2987,3363,0.6,93.6,3.9,0,0.8,0,4617,68688,5595,29108,2223,9.1,9.2,42.8,10.2,27.8,8.2,11,88.4,9,0.4,0.3,0,1.9,30.4,2798,79.7,17.3,3.1,0,6
1073011400,"Alabama","Jefferson",7157,3309,3848,0.9,85,10.2,1.5,0.2,0,5417,39657,8927,21842,2197,14,18.1,28.6,15.4,26.7,12.2,17.1,86.7,10,0.5,0.8,0,2,34,2962,78.7,12.4,8.9,0,4.2
1073011500,"Alabama","Jefferson",5516,2800,2716,0,98.4,0.3,0,0.3,0,4328,44519,7269,26064,4923,11.4,13,26.1,5.6,25.3,21.8,21.2,81.1,11.6,2.1,1.1,0,4.1,33.4,2168,83.4,11.2,5.4,0,6.5
1073011600,"Alabama","Jefferson",3720,1703,2017,0.5,87.7,7.8,0.5,0.1,0,2782,54922,9198,26273,4273,17.9,31.7,28.5,14.9,26.3,16.2,14,80.2,12.8,0,0,4.3,2.6,25.5,1633,81.9,14.1,4,0,8.1
1073011703,"Alabama","Jefferson",9431,4334,5097,2.7,74.6,18.6,0.7,2.7,0,7181,59648,9070,29252,2921,10.2,11.3,46.2,13.7,22.4,7.7,9.9,88.3,4.7,0,1.3,0.6,5.1,24.2,4531,77.4,15.8,6.7,0,6.7
1073011704,"Alabama","Jefferson",3482,1782,1700,0,95.2,1.2,2.4,0,0,2883,76484,10391,35762,5354,5.4,0,41.5,11.9,21.1,13.5,12,87,9.7,0.1,0,0.5,2.8,26.8,1765,83.3,12.9,3.8,0,4.2
1073011705,"Alabama","Jefferson",7518,3634,3884,6.7,88.9,2.8,0,1.6,0,5293,64189,6178,27809,2778,12.2,18.6,42.4,16.1,22,9.4,10.2,89.2,8.9,0,0,0,1.8,24.1,3121,80.3,12.1,7.1,0.4,4.1
1073011706,"Alabama","Jefferson",2445,1155,1290,6.4,85.2,8.1,0,0.2,0,1800,47382,3642,21610,2047,11.5,20.6,25.3,13.3,27.3,11.4,22.7,84.6,11.7,0.5,0,1.4,1.7,32.3,1108,85.6,11,3.4,0,8.8
1073011802,"Alabama","Jefferson",7082,2913,4169,0.3,37,58.7,0.1,0.5,0,5009,39323,5399,29106,10979,32.6,63.6,26.8,17.9,34.5,8.8,12,90.5,8.3,0.6,0,0,0.6,28.2,2995,83.4,13.9,1.9,0.8,12.3
1073011803,"Alabama","Jefferson",4775,2258,2517,4.6,18.8,70.7,0,0,0,3052,42905,4482,18802,3133,27.3,40.3,25.8,21.9,27.3,6.4,18.6,90.5,8.4,1.1,0,0,0,25.8,1782,81.5,14,4.4,0,11.9
1073011804,"Alabama","Jefferson",2841,1221,1620,1.4,19.5,77.3,0,0.6,0,1995,31410,4732,18700,3001,30.2,45.6,22.6,25.3,17.1,14,21,84.5,12.9,0,0,2.6,0,28.8,1265,87.4,6.8,5.8,0,9.9
1073011901,"Alabama","Jefferson",2669,1218,1451,26.7,47.6,24.2,0,0.3,0,1882,22425,4842,19396,4424,33.5,55.1,13.9,32.3,12.6,19.9,21.3,81.6,15.1,0,0,0,3.3,26.5,935,92.1,4.1,3.9,0,12.5
1073011904,"Alabama","Jefferson",2298,945,1353,2.3,3,94.5,0,0.3,0,1888,43550,8643,21494,3209,13,24.6,27.4,23,24.6,6.7,18.3,89.5,6,2.6,0,0,1.9,26.5,962,78.3,17.7,4.1,0,12.9
1073012001,"Alabama","Jefferson",4741,2224,2517,2.8,44,51.2,0.1,1.2,0,3617,54759,10555,24134,3529,18.6,38.1,30.2,14,31.5,12.3,12.1,93.9,5.5,0,0,0,0.6,28.1,1907,76.8,16.6,6.6,0,11
1073012002,"Alabama","Jefferson",7622,3602,4020,2.4,55.8,35.6,0,1.7,0,5685,59038,9476,26827,2869,11.7,9.2,41.2,11.4,27.9,5.7,13.8,93.2,5.1,0,0,0.8,1,24.1,3599,74.7,21.9,2.9,0.5,4.2
1073012103,"Alabama","Jefferson",4146,1869,2277,2,44.7,50.3,0,0.2,0,3374,51364,5716,24267,2447,16.6,24,30,13.8,26.5,6.8,23,91.7,6.7,0.1,0.1,1.1,0.4,25,1776,72.6,23.8,3.7,0,13.4
1073012104,"Alabama","Jefferson",2766,1256,1510,0,62.9,37.1,0,0,0,2142,51779,11052,24004,5137,10.9,11.2,24.6,13.5,38.9,6.3,16.7,91.3,8.3,0.4,0,0,0,31.3,1016,80.7,18,1.3,0,8.6
1073012200,"Alabama","Jefferson",4245,2872,1373,1.6,71.5,25.8,0.4,0.2,0,3724,55469,11428,15761,1959,9.6,22.6,23.3,20.6,15.8,13.6,26.7,96.9,2.5,0,0.1,0,0.5,35.7,1182,87.6,10,1.4,1,6.3
1073012302,"Alabama","Jefferson",3550,1732,1818,0.2,92.1,6.4,0.1,0.7,0,2883,60556,7280,28928,2507,5.4,1.5,30.2,10.1,20.4,16,23.4,95.4,2.9,0.6,0,0.1,1,29.9,1610,81.9,14.7,3.4,0,8.3
1073012304,"Alabama","Jefferson",2735,1189,1546,0,52.7,44.9,0.8,1.4,0,2073,57955,8898,22957,1968,8.6,7.1,31.7,15.7,25.2,6.8,20.7,88.3,7.1,0,0,1,3.6,27.5,1259,79.9,15,5.1,0,4.5
1073012305,"Alabama","Jefferson",7733,3445,4288,0.1,32.4,67,0,0,0,5890,65453,6498,28227,2363,5.4,4.4,31.4,21.1,26.2,12.9,8.3,89.6,9.1,0,0,0.1,1.2,28.1,3471,68.9,27.9,3.2,0,7.1
1073012401,"Alabama","Jefferson",3903,1594,2309,1.8,5.7,91.8,0,0,0,3030,55133,6222,24681,2890,12,31.2,39.8,15.7,26.2,5,13.3,90.7,8.7,0,0.6,0,0,24.1,1703,70.4,26.5,3.1,0,6.8
1073012402,"Alabama","Jefferson",2419,1107,1312,1,37.5,54.4,3.3,1.2,0,1868,38340,4145,22088,3084,16.6,21.2,30.5,13.7,29.7,7.7,18.4,84.1,9.2,0,0.8,1.1,4.8,27.8,1050,90.1,7,2.9,0,7.8
1073012403,"Alabama","Jefferson",3403,1742,1661,0.6,49,49.4,0,0,0,2576,49517,8078,22029,2544,16.9,27.1,30.9,16.4,28.2,10.5,13.9,74.4,20.4,0,4.5,0,0.7,26.8,1365,69.9,24.4,5.7,0,10.4
1073012500,"Alabama","Jefferson",4093,1905,2188,0.1,65.2,32.1,0,0,0,3011,34583,11309,16625,2042,22.1,23.3,19.6,16.8,28.2,16.6,18.9,85.3,12.8,0.7,0.2,0,0.9,25.2,1492,81,9.9,9,0,11.4
1073012602,"Alabama","Jefferson",2939,1136,1803,1,63.6,32.3,0.3,0,0,2039,36250,7074,20482,2810,22.3,38.9,45.2,16.6,17.1,4.2,16.9,83.2,9.2,0,5.6,1.3,0.7,22.5,1224,83.5,13.2,3.3,0,8.5
1073012701,"Alabama","Jefferson",3664,1919,1745,26.1,49.9,18,0,0,0,2271,44020,11946,25564,4215,25.4,49.8,42.2,12.1,16.1,18.3,11.3,88.3,7.8,0,0,0.6,3.3,23.5,1632,87.7,9.1,3.2,0,2.1
1073012703,"Alabama","Jefferson",6099,3057,3042,9.4,77.6,8,0,5.1,0,3692,125333,25547,57625,7561,4,1.8,49.8,13.6,25.6,3.2,7.8,86.8,3.7,0,1.4,0.6,7.4,23.1,3118,88,7.5,4.5,0,0.7
1073012704,"Alabama","Jefferson",2100,1064,1036,0.4,86.9,10.2,1,0,0,1669,69950,5824,38703,5823,2.7,0,47.4,10.4,23.4,13.1,5.6,90.6,3.1,0,0,1.1,5.2,27.1,1103,80,12.8,7.3,0,4.3
1073012802,"Alabama","Jefferson",2704,1115,1589,2.9,89.8,4.8,0,2.6,0,2132,68063,12198,40949,5638,8.8,8.6,59.5,10.7,23.4,2.9,3.5,91.7,3.3,0,0,1.6,3.4,18,1527,87.4,8.3,4.4,0,6.9
1073012803,"Alabama","Jefferson",4725,2349,2376,1.4,92,1.7,0,3.9,0,3746,62046,9008,45238,5801,8.6,10.1,52.7,16,25.7,1.8,3.8,91.4,2.6,0,2.1,0.6,3.3,19.7,2644,85.6,10,4.4,0,6.9
1073012905,"Alabama","Jefferson",4351,2119,2232,3.4,93.3,1.6,0,1.7,0,2973,126094,16794,66556,8842,2,0,73.4,4.2,17.5,2.4,2.4,88.9,3,0.2,2.3,0,5.6,18,1760,83.8,9.4,6.8,0,3
1073012906,"Alabama","Jefferson",6158,2898,3260,7.7,76.3,9.2,0.1,3.8,0,4547,70476,19999,45998,6839,7.7,20.6,50.3,8.1,36.2,2.4,3.2,91.3,5.8,0,0.6,0.3,2.1,21.1,3225,88.5,8.8,2.7,0,6.5
1073012907,"Alabama","Jefferson",4589,2148,2441,2.5,71.6,14.2,0,6.8,0,3514,58208,12132,34108,4130,6.9,3.7,49,22,20,3.4,5.6,85.6,6.7,0,0,0.5,7.3,21.1,2596,77.5,13.8,8.6,0,8.7
1073012908,"Alabama","Jefferson",5689,2766,2923,19.5,42.8,33.2,0,3.9,0,3464,55559,7071,24236,3393,14.3,15.3,33.1,14.8,25.9,12.7,13.5,82.3,11.1,0,0,2.3,4.3,19.2,3224,84.4,10.8,4.8,0,6.4
1073012910,"Alabama","Jefferson",3505,1585,1920,0.8,85.4,11.2,0,0.6,0,2906,67196,5215,48038,7288,5.6,0,62.7,4.8,28.8,2.3,1.3,90.9,2.9,0,0,0,6.3,22.6,2111,81.8,13.3,4,0.9,3.6
1073012911,"Alabama","Jefferson",5661,2977,2684,2.2,95.1,0,0,2.5,0,4240,154643,16588,69443,10813,6,4,59.5,7.5,19.9,8.5,4.6,79.6,4.3,0,0,1,15.1,17.5,2637,78.6,10.7,10.3,0.5,1.8
1073012912,"Alabama","Jefferson",4569,2180,2389,10.4,27.3,55.7,0,2.8,0,3262,38120,7559,24030,3504,17.2,26,32.1,16.9,35.2,1.5,14.2,87.9,6.7,2.1,1.5,0.6,1.1,23.7,2558,79,17.6,3,0.4,7
1073012913,"Alabama","Jefferson",4738,1999,2739,24.3,24,42,0,8.9,0,2580,47147,4222,21509,3551,17.9,26.8,28.2,24.9,34.3,5.9,6.6,81,17,0,1.1,0.9,0,24.7,2437,83.3,10.3,4.3,2.1,5.6
1073012914,"Alabama","Jefferson",2023,987,1036,2.5,90.3,3.2,0,4,0,1748,51464,10350,50857,8364,9.4,11.4,66.9,13,18.2,0,2,86.4,10.4,0,0.2,1.2,1.8,15.1,1074,83.9,9.7,6.4,0,0.2
1073012915,"Alabama","Jefferson",6236,2994,3242,8.5,80.2,7.2,0,2.9,0,4162,69511,18316,37371,4187,3.3,5.5,50.4,9.5,22.1,11.8,6.2,79,15.1,0.3,0.6,0.7,4.3,22.1,3436,88.2,10.3,1.5,0,1.5
1073013002,"Alabama","Jefferson",1636,715,921,0,1.4,98.6,0,0,0,1253,28717,4734,15876,2225,34,56.6,21.6,24.5,30.7,0,23.3,85.7,13.1,1.1,0.2,0,0,20.6,649,79.4,15.3,5.4,0,9.6
1073013100,"Alabama","Jefferson",4493,1797,2696,0,0.6,99.4,0,0,0,3399,26962,6726,17223,2624,32.9,59,35.7,26.8,15.3,2.1,20.1,82.6,11.2,2.6,0.5,1.8,1.2,24.4,1505,70.6,22.3,7.2,0,17.3
1073013200,"Alabama","Jefferson",2144,869,1275,2.1,6.4,91.1,0,0.3,0,1615,41758,5688,17315,2655,28.2,40.6,24.3,24.4,21.6,8.3,21.5,90.3,6.4,1.3,2,0,0,21.3,940,82.3,14,3.6,0,12.2
1073013300,"Alabama","Jefferson",3581,1718,1863,18.7,4.9,71.7,0,0,0,2360,31528,7189,17183,3298,32.8,53.8,18.4,29.4,23.3,10.9,18,78.8,17.8,0.5,1.7,1.3,0,26.8,1328,82.2,13.6,4.3,0,14.2
1073013400,"Alabama","Jefferson",4955,2441,2514,3.7,7.4,87.9,0,0,0,3925,37050,4914,21540,2550,14.7,14.2,24.9,18.9,29.6,12.5,14,85.5,7.7,0.2,0,0.4,6.1,23.2,2506,80.3,11.6,8.1,0,8.4
1073013601,"Alabama","Jefferson",3364,1409,1955,2.9,6.7,87.5,0,0,0,2597,26760,6818,14049,1673,28.4,31.2,14.2,40.1,17.3,10.6,17.9,79.8,15,3.6,0.6,0,1,23.2,1165,85.5,7.8,5.8,0.9,16.1
1073013801,"Alabama","Jefferson",2057,1018,1039,6.6,11.4,80.8,0.9,0,0.3,1591,26556,4506,12755,1817,35.2,46.2,14.5,23.2,27.4,15.4,19.5,76.5,19.3,1.8,0,2.4,0,28.3,682,88.3,6.5,5.3,0,18.8
1073013901,"Alabama","Jefferson",1809,964,845,0.9,24.8,73.2,0,1.1,0,1507,37150,9440,20511,2719,15.8,23.8,22.5,28,31,6.2,12.3,85.3,10,3.2,0,0.6,0.8,23.4,626,83.2,12.9,3.8,0,24.6
1073013902,"Alabama","Jefferson",2247,1068,1179,0,52.7,45.8,0,0.1,0,1771,43409,14176,21885,2310,14.3,26.4,25.6,18.9,31.6,6.5,17.3,88.9,8.5,0,0,0.7,1.9,27.3,905,81.7,13.5,4.9,0,6.5
1073014001,"Alabama","Jefferson",3734,1788,1946,0,97.9,1,0,0,0,2869,58378,9664,27076,2936,7.4,9,27.1,13.2,24.6,21.9,13.2,84.1,14.5,0,0,0,1.4,28.6,1695,85.1,8.8,6,0,7.9
1073014002,"Alabama","Jefferson",3715,1845,1870,0.7,74.2,24.3,0.3,0,0,2857,77827,16342,29272,4009,13.1,22.5,36.6,14.5,23.4,11.3,14.2,91.5,4.8,0,0,1.5,2.1,32.7,1355,76.9,18.3,4.8,0,13.4
1073014102,"Alabama","Jefferson",4337,2278,2059,1.1,89.5,8,1.2,0,0,3386,52225,6500,24034,2242,12.2,12.7,22.4,12.1,26.5,18.6,20.4,88.6,8,0.5,0,0.6,2.3,33.9,1528,83.6,10.7,5.7,0,6.2
1073014104,"Alabama","Jefferson",3329,1660,1669,2.9,49.1,46.4,0,0.4,0,2381,49327,6799,23113,3196,12.6,10.5,24.4,10.7,29.5,9.3,26.2,88.9,6.3,0.4,0.7,0.9,2.8,23.6,1123,81.1,15,3.8,0,3
1073014105,"Alabama","Jefferson",4673,2125,2548,0.6,21.7,71.6,0,0.4,0,3486,46051,10488,22349,2784,21.8,36.3,27.4,11.1,42.6,4.7,14.2,79.4,16.2,0,1.7,0,2.6,20.8,2280,79.6,16.2,4.2,0,10.1
1073014203,"Alabama","Jefferson",12771,6281,6490,1.4,67.1,26.3,0.2,2,0,10219,82036,12678,34673,3836,5.5,5.3,47.3,12.5,24.3,8,7.9,86.8,9.3,0.4,0.4,1.6,1.6,30,7269,82.4,10.3,7.2,0,3
1073014204,"Alabama","Jefferson",9922,4673,5249,2.6,72,17.6,0,5.5,0,7238,93797,15892,39101,3306,3.8,3.1,51.9,9.8,26.4,7.4,4.4,87,6.9,0,0.4,0,5.7,25.7,5633,80,14.1,5.9,0,1.7
1073014301,"Alabama","Jefferson",2614,1172,1442,0.6,61.2,36.2,0,1.1,0,2041,38750,16564,24404,4352,25.9,54.3,35.5,10.7,28.1,8.6,17.1,84.8,10.5,0,0,0.8,3.9,24.4,1108,93.4,4.7,1.9,0,9.9
1073014302,"Alabama","Jefferson",7732,3764,3968,6.2,44.7,40.6,0,6.3,0.2,5835,74883,6096,41407,4304,9.2,1.3,66.9,7.4,18.9,2.6,4.2,87.3,7.5,1.8,0,1.7,1.6,24,4170,81.8,16.3,1.9,0,2.4
1073014404,"Alabama","Jefferson",5642,2849,2793,2.2,64.4,21.7,0,5.7,0,3989,84393,11028,48809,6854,9.6,10.9,59.1,11.7,21.1,3.6,4.5,89.9,6.8,0.1,0,0,3.1,20.1,3396,81.8,15.1,3.1,0,1.3
1073014405,"Alabama","Jefferson",4167,1962,2205,2.7,76.6,15.6,0,2.9,0,2923,58750,9933,31821,4178,15.8,28.8,46.1,16.2,30.1,2.2,5.4,85.6,9.2,0,0,0,5.2,20.3,2178,79,13,7.6,0.4,6
1073014406,"Alabama","Jefferson",5905,3011,2894,0,86.1,6.5,0,7.2,0,4168,109458,7087,51495,7660,3.7,0,67.5,11.6,17.8,0.9,2.2,83.3,7.2,0,0,0,9.5,20.8,2914,83.4,11,5.6,0,2.4
1073014408,"Alabama","Jefferson",3537,1520,2017,8.1,40.5,34.9,0,15.2,0,2277,59987,4818,38218,5389,6.8,4.1,57.6,11.8,24.8,2.4,3.3,88.8,7.5,0,0,1,2.8,21.3,2101,82.2,13.5,4.2,0,4.6
1073014409,"Alabama","Jefferson",3341,1559,1782,0.8,84.8,8.7,0.3,2.1,0,2627,79161,4583,39078,4477,2.1,1.2,52.6,9,23.5,6.4,8.5,88.3,7.7,0,0.8,0,3.1,21.5,1573,85.4,10.2,4.5,0,5.9
1073014410,"Alabama","Jefferson",5337,2240,3097,3.1,64.8,18.3,0,11.1,0,3651,83642,18120,40796,4384,7.1,1.5,55.5,10.4,23.2,1,9.9,79,13.2,0,0.4,1.6,5.8,26,2805,87,6.8,6.2,0,2.7
1073014412,"Alabama","Jefferson",4430,2352,2078,2.2,94,1.3,0,2.1,0,3185,84792,6627,35203,3172,2.7,3.5,55.1,11.5,19.1,5.6,8.7,84.7,11,0,0,0.5,3.8,20.7,2321,71,22.1,6.5,0.5,1.8
1073014413,"Alabama","Jefferson",9853,4630,5223,2.4,79.4,11.2,1,2.1,0,6778,126808,4309,54077,5925,1.1,1.2,63.1,6.3,25.1,1.6,3.8,91.2,4.2,0,0,0.8,3.8,22.5,5281,85.4,11.1,3.5,0,3.6
1093964000,"Alabama","Marion",4355,2105,2250,0,97.9,0,1.5,0,0,3376,30327,4367,17230,2314,22.2,33.5,19.9,17.7,17.7,8.8,35.8,86.7,9.7,0,0.3,1.3,2,21.3,1720,74.9,16.3,8.8,0,5.8
1093964100,"Alabama","Marion",2580,1208,1372,0.5,97.6,0,0.3,0.3,0,2013,31480,2931,18917,2095,19,24.7,25.2,15.6,24.9,17.9,16.4,85,10.6,0,0,3.6,0.8,22.4,997,72.3,18.1,8.6,1,6.6
1093964200,"Alabama","Marion",1482,867,615,0,96.2,3.2,0,0.3,0,1190,36875,10195,30788,13088,13,6.5,13.8,12.1,23.9,19.4,30.8,75.7,17.6,0,0,6.2,0.5,26.6,587,75.5,13.5,7,4.1,1
1093964300,"Alabama","Marion",5052,2354,2698,8.3,82.9,5.2,0.9,1,0,3629,45257,4342,22831,3212,14.3,19.6,30.4,12.6,22.7,9.9,24.4,83.8,13.4,0,0.7,0,2.1,23.4,2023,77.2,19.5,3.3,0,5.2
1093964400,"Alabama","Marion",5405,2683,2722,0.9,90.3,4.9,0,0,0,4520,35858,4252,22378,3462,15.2,28.4,25,20.8,29.2,7.8,17.2,86.3,9.6,0,0,1.2,2.9,22.2,2106,76.4,18.1,5.5,0,4.8
1093964500,"Alabama","Marion",2361,1170,1191,1.1,98.2,0,0,0,0,1934,37614,4230,19487,2766,13.1,16,15.5,20.6,21,21.2,21.7,76.4,12.4,0,2.4,1.6,7.2,27.8,925,83.1,7.2,9.2,0.4,4.5
1093964600,"Alabama","Marion",3407,1658,1749,1,88.7,7.3,0.4,0,0,2720,28679,5494,19016,2220,31.6,38.3,24.5,15.3,26.4,10.8,23,93.6,2,0.4,0.4,0.8,2.9,19.6,1324,81.5,13.3,5.2,0,10.4
1093964700,"Alabama","Marion",5416,2835,2581,3.7,92.8,2.6,0,0.6,0,4143,40938,10257,25805,2988,13,17.2,34.4,15,22.8,10.4,17.4,86.1,9.6,0,0.8,1.9,1.6,25.3,2217,79.5,14.3,5.7,0.5,4.1
1101000100,"Alabama","Montgomery",363,244,119,11.6,45.5,42.7,0,0,0,314,14635,11716,40958,28943,30.5,0,75.2,8.5,9.4,5.1,1.7,61.6,20,0,16.8,1.6,0,13.9,117,52.1,47.9,0,0,0.8
1101000200,"Alabama","Montgomery",1304,888,416,0,22.4,76.1,0.5,0,0,1266,26458,16851,16425,3195,22.5,0,22.4,34.5,7.8,2,33.3,84.4,5.1,3,6.6,0,0.9,12.7,357,66.4,28,5.6,0,9.6
1101000300,"Alabama","Montgomery",1322,658,664,8.5,20.4,71.1,0,0,0,951,20746,4116,11224,1909,35.2,44.7,10.9,49.3,11.5,2.2,26.1,79.5,13.5,3.1,3.9,0,0,16.9,505,86.9,10.1,3,0,10.5
1101000400,"Alabama","Montgomery",4082,1999,2083,3.2,37.7,59,0,0,0,2847,22298,5970,12657,1773,41.2,61.7,12.3,19.8,34.8,17.4,15.7,92.1,4.5,0,0,0,3.3,19.3,1171,89.2,5,5.8,0,8.2
1101000500,"Alabama","Montgomery",2549,1226,1323,9.4,44.4,43.7,0,0.9,0,1628,36953,5715,21529,3405,25.7,38,34.2,21.2,26.4,8.1,10,67.1,15.6,4.3,2.9,0.6,9.6,20.9,1169,79.7,16.3,4,0,5.4
1101000600,"Alabama","Montgomery",1602,834,768,2.9,1.9,94.4,0.4,0.4,0,1054,19531,5168,12201,2190,62.5,93.1,24,35.9,28.7,5.2,6.1,77.8,5.6,1.7,7.9,0,7,16.2,362,69.3,21.8,8.8,0,16.2
1101000700,"Alabama","Montgomery",1420,772,648,2.8,17.4,78.9,0.1,0.6,0,1036,23490,7192,14783,2597,43.2,61.3,24.4,24.6,18.3,13.6,19.1,78.9,8.1,6.3,6.7,0,0,15,487,76.2,19.7,4.1,0,19.8
1101000900,"Alabama","Montgomery",2357,1747,610,13.2,57,24.6,0,0.6,0.4,1842,90875,12165,22164,2678,2.1,2.4,59.2,11.3,20.6,4.2,4.6,70.6,3.4,0,9.7,4.5,11.8,8.2,238,47.9,45.8,6.3,0,3.6
1101001000,"Alabama","Montgomery",1706,798,908,1.8,5.3,89.6,0,0,0,1147,13983,2456,9286,2050,62.4,80.3,9.5,48.7,20.7,2.9,18.2,57.8,22.1,0,1,4,15.1,17.2,483,85.1,14.9,0,0,17.2
